name,desc,latitude,longitude,color,url
Alpenbraunellen,Montag 12. Juli 2021,47.41591,11.128463,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60174827,462
Alpenbraunelle,Montag 12. Juli 2021,47.72086924110114,11.988400503545144,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60189547,462
Alpenbraunelle,Montag 12. Juli 2021,47.41841125823758,10.3287938171617,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61857289,462
Alpenbraunellen,Montag 12. Juli 2021,47.417802902671866,10.335637980036294,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61857256,462
Alpenbraunelle,Dienstag 6. Juli 2021,47.34995555555556,10.2175,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60158680,462
Alpenbraunelle,Dienstag 6. Juli 2021,47.417059,10.351353,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60037795,462
Alpenbraunelle,Dienstag 6. Juli 2021,47.37807373696642,10.127443614231428,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61857441,462
Alpenbraunelle,Dienstag 6. Juli 2021,47.37778240588558,10.120695593666014,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61857448,462
Alpenbraunelle,Dienstag 6. Juli 2021,47.382269902208705,10.095473352114396,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61857492,462
Alpenbraunellen,Montag 5. Juli 2021,47.430855,11.296046,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60019390,462
Alpenbraunellen,Sonntag 4. Juli 2021,47.41018888888889,11.006944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60077742,462
Alpenbraunellen,Samstag 3. Juli 2021,47.581181442863084,13.040999628155863,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=64614960,462
Alpenbraunelle,Samstag 3. Juli 2021,47.421067,11.288883,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59985455,462
Alpenbraunellen,Samstag 3. Juli 2021,47.407288888888935,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59958031,462
Alpenbraunelle,Samstag 3. Juli 2021,47.39472222222222,11.006944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60079326,462
Alpenbraunelle,Samstag 3. Juli 2021,47.403055555555554,11.006944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60079697,462
Alpenbraunellen,Samstag 3. Juli 2021,47.296172,10.195718,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59956006,462
Alpenbraunelle,Samstag 3. Juli 2021,47.55305555555555,10.856944444444444,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60004038,462
Alpenbraunellen,Freitag 2. Juli 2021,47.430253,11.295412,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59939315,462
Alpenbraunellen,Dienstag 29. Juni 2021,47.40668888888894,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59892266,462
Alpenbraunelle,Montag 28. Juni 2021,47.530061,13.023858,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59896464,462
Alpenbraunellen,Montag 28. Juni 2021,47.40608888888894,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59868705,462
Alpenbraunellen,Montag 28. Juni 2021,47.50616666666667,10.916111111111112,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59885083,462
Alpenbraunelle,Montag 28. Juni 2021,47.436388888888885,11.056944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60076118,462
Alpenbraunelle,Montag 28. Juni 2021,47.418967,10.352848,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59867790,462
Alpenbraunellen,Samstag 26. Juni 2021,47.40548888888894,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59823099,462
Alpenbraunelle,Samstag 26. Juni 2021,47.65062852193935,11.934355187285925,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59906916,462
Alpenbraunellen,Samstag 26. Juni 2021,47.276637,10.180549,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59820886,462
Alpenbraunelle,Freitag 25. Juni 2021,47.42868628392804,11.297156267341173,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59781866,462
Alpenbraunelle,Freitag 25. Juni 2021,47.4388766236289,11.049784246056314,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=60178551,462
Alpenbraunelle,Donnerstag 24. Juni 2021,47.653055555555554,12.040277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59778269,462
Alpenbraunelle,Mittwoch 23. Juni 2021,47.40488888888894,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59749940,462
Alpenbraunelle,Dienstag 22. Juni 2021,47.431198,11.298583,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59729712,462
Alpenbraunellen,Dienstag 22. Juni 2021,47.430758,11.297979,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59739898,462
Alpenbraunelle,Dienstag 22. Juni 2021,47.429006366013006,11.29708074827671,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59729986,462
Alpenbraunelle,Dienstag 22. Juni 2021,47.60305555555556,11.856944444444444,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59739532,462
Alpenbraunelle,Dienstag 22. Juni 2021,47.415351,10.347684,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59730160,462
Alpenbraunelle,Dienstag 22. Juni 2021,47.404965,10.349079,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59777109,462
Alpenbraunellen,Montag 21. Juni 2021,47.40428888888894,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59732118,462
Alpenbraunellen,Montag 21. Juni 2021,47.40072736818,11.232866714049,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59773137,462
Alpenbraunellen,Montag 21. Juni 2021,47.276783,10.180592,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59714529,462
Alpenbraunelle,Montag 21. Juni 2021,47.289036,10.253606,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59712065,462
Alpenbraunellen,Sonntag 20. Juni 2021,47.429521,11.296777,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59773132,462
Alpenbraunelle,Sonntag 20. Juni 2021,47.418531,11.108829,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59765345,462
Alpenbraunellen,Samstag 19. Juni 2021,47.403688888888944,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59668248,462
Alpenbraunelle,Samstag 19. Juni 2021,47.503055555555555,11.390277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59666427,462
Alpenbraunelle,Freitag 18. Juni 2021,47.439956,10.405898,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59634802,462
Alpenbraunellen,Donnerstag 17. Juni 2021,47.429798782323644,11.295139072349253,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59622863,462
Alpenbraunelle,Donnerstag 17. Juni 2021,47.436753,11.048735,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59614677,462
Alpenbraunellen,Donnerstag 17. Juni 2021,47.465151,10.466175,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59615311,462
Alpenbraunellen,Donnerstag 17. Juni 2021,47.28717777777778,10.183055555555555,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59617464,462
Alpenbraunelle,Donnerstag 17. Juni 2021,47.278055555555554,10.17361111111111,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59617492,462
Alpenbraunelle,Donnerstag 17. Juni 2021,47.460516,10.466851,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59615314,462
Alpenbraunelle,Mittwoch 16. Juni 2021,47.550803,12.831959,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59726257,462
Alpenbraunellen,Mittwoch 16. Juni 2021,47.403088888888945,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59596644,462
Alpenbraunellen,Mittwoch 16. Juni 2021,47.505566666666674,10.916111111111112,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59582403,462
Alpenbraunellen,Mittwoch 16. Juni 2021,47.43909457701115,11.051899164144379,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59596442,462
Alpenbraunelle,Mittwoch 16. Juni 2021,47.650123,11.934726,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59616587,462
Alpenbraunellen,Mittwoch 16. Juni 2021,47.460285,10.369562,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59585870,462
Alpenbraunellen,Mittwoch 16. Juni 2021,47.755853,12.366517,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59582795,462
Alpenbraunellen,Dienstag 15. Juni 2021,47.402488888888946,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59564751,462
Alpenbraunelle,Dienstag 15. Juni 2021,47.403055555555554,11.240277777777777,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59586214,462
Alpenbraunelle,Montag 14. Juni 2021,47.43578888888889,11.306944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59532110,462
Alpenbraunellen,Montag 14. Juni 2021,47.40188888888895,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59532042,462
Alpenbraunelle,Montag 14. Juni 2021,47.40147735932476,11.238207281530594,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59561275,462
Alpenbraunelle,Montag 14. Juni 2021,47.496101158059545,10.080225524488341,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59548678,462
Alpenbraunellen,Sonntag 13. Juni 2021,47.42858449872853,11.294252786291791,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59510930,462
Alpenbraunelle,Sonntag 13. Juni 2021,47.40087735932476,11.238207281530594,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59647651,462
Alpenbraunelle,Sonntag 13. Juni 2021,47.49472222222222,10.073888888888888,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59542736,462
Alpenbraunellen,Sonntag 13. Juni 2021,47.75626010245595,12.369053428883163,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59501143,462
Alpenbraunelle,Samstag 12. Juni 2021,47.696788,12.882166,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59458714,462
Alpenbraunelle,Samstag 12. Juni 2021,47.61138888888889,13.04,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59474694,462
Alpenbraunelle,Samstag 12. Juni 2021,47.438762,11.304923,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59466912,462
Alpenbraunelle,Samstag 12. Juni 2021,47.42827982672724,11.29689877528026,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59587265,462
Alpenbraunelle,Samstag 12. Juni 2021,47.47932,10.123945,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59457999,462
Alpenbraunellen,Freitag 11. Juni 2021,47.40128888888895,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59445704,462
Alpenbraunellen,Donnerstag 10. Juni 2021,47.40068888888895,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59407151,462
Alpenbraunellen,Donnerstag 10. Juni 2021,47.420989,10.348122,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59395690,462
Alpenbraunellen,Mittwoch 9. Juni 2021,47.428254136293354,11.295087749138373,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59372799,462
Alpenbraunellen,Sonntag 6. Juni 2021,47.40008888888895,11.295555555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59290850,462
Alpenbraunellen,Freitag 4. Juni 2021,47.437013,11.30611,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59194767,462
Alpenbraunellen,Freitag 4. Juni 2021,47.430404,11.296679,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59187023,462
Alpenbraunelle,Freitag 4. Juni 2021,47.63666666666666,11.715833333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59206636,462
Alpenbraunelle,Donnerstag 3. Juni 2021,47.429535,11.292744,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59170957,462
Alpenbraunelle,Donnerstag 3. Juni 2021,47.429915,11.295161,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59175503,462
Alpenbraunellen,Donnerstag 3. Juni 2021,47.70182,12.012066,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59161674,462
Alpenbraunelle,Donnerstag 3. Juni 2021,47.53638888888889,10.756944444444445,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59266551,462
Alpenbraunelle,Mittwoch 2. Juni 2021,47.422929203874425,11.289807115485697,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59142378,462
Alpenbraunellen,Dienstag 1. Juni 2021,47.42625555555556,11.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59082000,462
Alpenbraunellen,Dienstag 1. Juni 2021,47.64957,11.931852,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59138858,462
Alpenbraunellen,Sonntag 30. Mai 2021,47.42565555555556,11.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59022517,462
Alpenbraunelle,Sonntag 30. Mai 2021,47.636066666666665,11.715833333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=59026825,462
Alpenbraunelle,Sonntag 30. Mai 2021,47.755170297227025,12.363673711358265,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=69862884,462
Alpenbraunelle,Samstag 29. Mai 2021,47.615522,11.290565,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58933230,462
Alpenbraunellen,Freitag 28. Mai 2021,47.504964,10.107834,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58900624,462
Alpenbraunelle,Mittwoch 26. Mai 2021,47.7097455898133,12.332917710966253,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58846176,462
Alpenbraunellen,Montag 24. Mai 2021,47.525277777777774,10.188333333333334,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58833626,462
Alpenbraunelle,Freitag 21. Mai 2021,47.584798,10.986347,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58642541,462
Alpenbraunelle,Freitag 21. Mai 2021,47.635466666666666,11.715833333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58639939,462
Alpenbraunellen,Freitag 21. Mai 2021,47.76128949337654,12.807080651628365,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58636085,462
Alpenbraunelle,Montag 17. Mai 2021,50.232284,8.457477,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58480697,462
Alpenbraunelle,Sonntag 16. Mai 2021,50.23097777777778,8.457777777777777,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58440296,462
Alpenbraunelle,Samstag 15. Mai 2021,50.232753,8.457373,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58355187,462
Alpenbraunelle,Freitag 14. Mai 2021,50.23037777777778,8.457777777777777,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58296495,462
Alpenbraunelle,Donnerstag 13. Mai 2021,50.232178,8.457003,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58234283,462
Alpenbraunelle,Donnerstag 13. Mai 2021,50.232461,8.457417,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58267651,462
Alpenbraunelle,Mittwoch 12. Mai 2021,50.232124,8.457026,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58197491,462
Alpenbraunelle,Dienstag 11. Mai 2021,50.229777777777784,8.457777777777777,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58193284,462
Alpenbraunelle,Dienstag 11. Mai 2021,47.676444,11.870985,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58177349,462
Alpenbraunellen,Sonntag 9. Mai 2021,47.55368073194119,11.063508961058378,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58060151,462
Alpenbraunelle,Sonntag 9. Mai 2021,47.510512,10.13422,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58042441,462
Alpenbraunelle,Sonntag 9. Mai 2021,47.51416666666667,10.153055555555556,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58059868,462
Alpenbraunellen,Samstag 8. Mai 2021,47.51138888888889,10.956944444444444,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58034754,462
Alpenbraunellen,Samstag 8. Mai 2021,47.27770865113242,10.195428094800134,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=58040590,462
Alpenbraunelle,Mittwoch 28. April 2021,47.56209145544044,13.057027772698511,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=57530209,462
Alpenbraunelle,Sonntag 25. April 2021,47.55472222222222,10.319722222222222,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=57375679,462
Alpenbraunellen,Samstag 24. April 2021,47.727903126474665,12.68982395247622,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=57279528,462
Alpenbraunelle,Mittwoch 21. April 2021,47.821134,7.832737,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=57120158,462
Alpenbraunelle,Samstag 17. April 2021,47.440945741771095,11.325219672501156,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56901850,462
Alpenbraunellen,Freitag 16. April 2021,47.49407777777778,10.078333333333333,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56887884,462
Alpenbraunellen,Mittwoch 14. April 2021,47.439101,11.051088,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56844034,462
Alpenbraunellen,Samstag 10. April 2021,47.647002,12.097555,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56633147,462
Alpenbraunelle,Sonntag 4. April 2021,47.495124,10.078357,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56379138,462
Alpenbraunellen,Freitag 2. April 2021,47.57805555555556,13.023333333333333,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56314025,462
Alpenbraunelle,Mittwoch 31. März 2021,47.569216,13.04663,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56194262,462
Alpenbraunelle,Dienstag 30. März 2021,47.479852,11.360295,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=56112227,462
Alpenbraunelle,Mittwoch 24. März 2021,47.673381172262,11.906179655467,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55849586,462
Alpenbraunelle,Dienstag 23. März 2021,47.545181,11.143379,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55777834,462
Alpenbraunelle,Samstag 20. März 2021,47.428697,11.25494,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55671472,462
Alpenbraunelle,Donnerstag 18. März 2021,47.614486,11.317989,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55612889,462
Alpenbraunelle,Montag 8. März 2021,47.82240692699116,7.831458102647578,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55314072,462
Alpenbraunelle,Sonntag 7. März 2021,47.397564,11.22468,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55264567,462
Alpenbraunelle,Samstag 6. März 2021,47.64523172766647,11.414736207156283,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55230748,462
Alpenbraunelle,Mittwoch 3. März 2021,47.37607633194837,10.118131462687641,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55124586,462
Alpenbraunellen,Sonntag 28. Februar 2021,47.528309754617,10.088294230085,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=55013769,462
Alpenbraunelle,Mittwoch 24. Februar 2021,47.57805555555556,11.090277777777779,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54876530,462
Alpenbraunellen,Dienstag 23. Februar 2021,47.4423024868146,10.384192232107837,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54850293,462
Alpenbraunelle,Mittwoch 17. Februar 2021,47.349214,10.227025,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54616382,462
Alpenbraunelle,Dienstag 16. Februar 2021,47.544739,10.283332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54583263,462
Alpenbraunellen,Sonntag 14. Februar 2021,47.754374,12.851987,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54533210,462
Alpenbraunelle,Sonntag 14. Februar 2021,47.374804869822746,10.117838684107067,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54519840,462
Alpenbraunellen,Sonntag 14. Februar 2021,47.75396,12.845765,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54533213,462
Alpenbraunellen,Samstag 6. Februar 2021,47.584384,11.115955,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54314754,462
Alpenbraunelle,Mittwoch 27. Januar 2021,47.65964918689468,11.703166171253006,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54076365,462
Alpenbraunelle,Dienstag 26. Januar 2021,47.60664451649562,11.314798479281581,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54044240,462
Alpenbraunelle,Dienstag 19. Januar 2021,47.52201066772784,10.300292727368419,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=53865255,462
Alpenbraunelle,Montag 18. Januar 2021,47.519771820277704,10.302503966129752,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=53842240,462
Alpenbraunelle,Samstag 9. Januar 2021,47.503055555555555,11.140277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=53589349,462
Alpenbraunellen,Sonntag 3. Januar 2021,47.653055555555554,11.473611111111111,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=54297473,462
Alpenbraunelle,Sonntag 3. Januar 2021,47.628055555555555,11.373611111111112,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=53447036,462
Alpenbraunelle,Samstag 2. Januar 2021,47.562188011772704,10.330363441301007,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=53416512,462
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Dienstag 1. November 2022,54.909166666666664,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72867608,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Sonntag 16. Oktober 2022,54.19455,7.865303,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72562523,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Sonntag 9. Oktober 2022,53.604984,6.642069,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72368028,14
Atlantiksturmtaucher,Samstag 8. Oktober 2022,53.7275,7.190833333333334,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72279273,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Samstag 8. Oktober 2022,53.75676,7.485509,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72265851,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Samstag 18. Juni 2022,54.908566666666665,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=69822226,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 27. Mai 2022,54.18416666666666,7.927222222222222,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=69099674,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Samstag 21. Mai 2022,54.19083333333333,7.877222222222223,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=68845912,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 8. April 2022,54.90796666666667,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=66678332,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Samstag 8. Januar 2022,54.90736666666667,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=63860316,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Mittwoch 27. Oktober 2021,54.90676666666667,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62371630,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Samstag 23. Oktober 2021,53.801111111111105,7.8975,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62284283,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 22. Oktober 2021,54.91888888888889,8.273888888888889,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62253160,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 22. Oktober 2021,54.90616666666667,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62252404,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 15. Oktober 2021,53.916492,8.684292,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62093919,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 15. Oktober 2021,53.800511111111106,7.8975,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62108123,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 15. Oktober 2021,54.19023333333333,7.877222222222223,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62092542,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 15. Oktober 2021,54.185784,7.920181,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62110259,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Freitag 15. Oktober 2021,54.177499999999995,7.8838888888888885,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62429182,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Donnerstag 14. Oktober 2021,53.994832,8.34602,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62081903,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Donnerstag 14. Oktober 2021,54.18963333333333,7.877222222222223,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=62081762,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Sonntag 12. September 2021,54.90556666666667,8.290277777777778,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61354492,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Mittwoch 8. September 2021,54.910859,8.291203,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61275160,14
Atlantiksturmtaucher (Schwarzschnabelsturmtaucher),Dienstag 31. August 2021,53.797191,7.901773,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=61125054,14
Bartgeier,Donnerstag 29. Dezember 2022,47.327394,10.345294,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=73918850,162
Bartgeier,Samstag 19. November 2022,51.18611111111111,8.373888888888889,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=73337461,162
Bartgeier,Dienstag 15. November 2022,47.336067,10.32761,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=73158301,162
Bartgeier,Donnerstag 3. November 2022,47.604733,12.825507,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72907916,162
Bartgeier,Sonntag 23. Oktober 2022,47.594722222222224,12.823333333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72653666,162
Bartgeier,Freitag 21. Oktober 2022,47.594122222222225,12.823333333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72617036,162
Bartgeier,Dienstag 18. Oktober 2022,47.38166666666667,10.376111111111111,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72550033,162
Bartgeier,Samstag 8. Oktober 2022,47.601136,12.826591,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72273244,162
Bartgeier,Sonntag 2. Oktober 2022,47.59352222222223,12.823333333333332,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72143002,162
Bartgeier,Samstag 1. Oktober 2022,47.601253077871334,12.819636624976198,darkgreen,https://www.ornitho.de/index.php?m_id=54&id=72096235,162
