ID_SIGHTING	ID_SPECIES	NAME_SPECIES	LATIN_SPECIES	TAXONOMY_NAME	FAMILY_NAME	SYS_ORDER	DATE	TIMING	ID_FORM	TIME_START	TIME_STOP	FULL_FORM	DAILY_TEXT_COMMENT_REM	ID_PLACE	PLACE	MUNICIPALITY	COUNTY	COUNTRY	COORD_LAT	COORD_LON	PRECISION	ALTITUDE	ESTIMATION_CODE	TOTAL_COUNT	DETAIL	ATLAS_CODE	ID_RESTING_HABITAT	RESTING_HABITAT	ID_ACCURACY_LOCATION	ACCURACY_LOCATION	ID_OBSERVATION_DETAIL	OBSERVATION_DETAIL	SECOND_HAND	HIDDEN	ADMIN_HIDDEN	COMMENT	PRIVATE_COMMENT	PROJECT_CODE	PROJECT_NAME	MEDIA_HAS_MEDIA	ANONYMOUS	NO_COMMERCIAL_USE	SEARCH_EXPORT_ENTITY_SHORT_NAME	SEARCH_EXPORT_ENTITY_FULL_NAME	SEARCH_EXPORT_ENTITY_TRA_SHORT_NAME	SEARCH_EXPORT_ENTITY_TRA_FULL_NAME	PROTOCOL	HAS_RING_INFO	HAS_DEATH_INFO	INSERT_DATE	UPDATE_DATE
ID ornitho.de/lu	ID Art	dt. Artname	wiss. Artname	Taxonomische Gruppe	Familie	syst. Sortierung	Datum	Uhrzeit	ID Liste	Beobachtungsliste Beginn	Beobachtungsliste Ende	Liste vollständig?	Bemerkung Beobachtungsliste	ID Ort	Ort	Gemeinde	Kreis	Bundesland	Y-Koordinate WGS84 (dezimal)	X-Koordinate WGS84 (dezimal)	Art der Verortung	Höhe	Genauigkeit Anzahl	Anzahl	Alter/Geschlecht	Brutzeitcode	ID Rasthabitat	Rasthabitat	ID Genauigkeit der Ortsangabe	Genauigkeit der Ortsangabe	ID Präzisierung der Beobachtung	Präzisierung der Beobachtung	Meldung aus zweiter Hand?	Meldung geschützt?	Meldung in Überprüfung?	Bemerkung	Geschützte Bemerkung	Projekt-Code	Projekt Name	with photo/sound file(s)?	Meldung anonym?	Keine kommerzielle Verwendung?	Abkürzung Körperschaft	Körperschaft	Kurzangaben Datenübermittler	Vollständige Angaben Datenübermittler	Erfassungsprogramm	Enthält Beringungsdetails	Enthält Mortalitätsangaben	Eingabedatum	Datum letzte Änderung
31205661	491	Star	Sturnus vulgaris	Vögel	Sturnidae	8730	25.03.2018	07:23:32	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.218462	13.09021	Exakte Lokalisierung	35		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205662	213	Kiebitz	Vanellus vanellus	Vögel	Charadriidae	4960	25.03.2018	07:27:16	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.220329	13.09008	Exakte Lokalisierung	32	~	100			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205664	54	Höckerschwan	Cygnus olor	Vögel	Anatidae	90	25.03.2018	07:37:14	0	00:00	00:00	0		780729	Körziner Wiesen	Beelitz (BB, PM)	PM	Brandenburg	52.222506	13.090253	Exakte Lokalisierung	32		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205665	502	Bluthänfling (Hänfling)	Linaria cannabina	Vögel	Fringillidae	10190	25.03.2018	07:48:14	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.220004	13.092747	Exakte Lokalisierung	32	>	3		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205666	193	Kranich	Grus grus	Vögel	Gruidae	4640	25.03.2018	07:34:12	0	00:00	00:00	0		780729	Körziner Wiesen	Beelitz (BB, PM)	PM	Brandenburg	52.222506	13.090253	Exakte Lokalisierung	32	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205667	60	Graugans	Anser anser	Vögel	Anatidae	460	25.03.2018	07:37:04	0	00:00	00:00	0		780729	Körziner Wiesen	Beelitz (BB, PM)	PM	Brandenburg	52.222506	13.090253	Exakte Lokalisierung	32		2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205668	310	Ringeltaube	Columba palumbus	Vögel	Columbidae	6610	25.03.2018	07:40:20	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.21882	13.08879	Exakte Lokalisierung	34		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205669	357	Kolkrabe	Corvus corax	Vögel	Corvidae	7630	25.03.2018	08:06:48	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.220004	13.092747	Exakte Lokalisierung	32		2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205670	86	Stockente	Anas platyrhynchos	Vögel	Anatidae	1030	25.03.2018	08:12:02	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.221136	13.088278	Exakte Lokalisierung	32	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205671	521	Goldammer	Emberiza citrinella	Vögel	Emberizidae	10320	25.03.2018	07:57:54	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.220004	13.092747	Exakte Lokalisierung	32		1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205672	370	Kohlmeise	Parus major	Vögel	Paridae	7680	25.03.2018	08:44:42	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.217039	13.088581	Exakte Lokalisierung	36		1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205673	363	Elster	Pica pica	Vögel	Corvidae	7500	25.03.2018	08:17:12	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.221136	13.088278	Exakte Lokalisierung	32		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205674	145	Rotmilan	Milvus milvus	Vögel	Accipitridae	4370	25.03.2018	08:38:20	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.220328	13.090253	Exakte Lokalisierung	32		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205675	386	Rotkehlchen	Erithacus rubecula	Vögel	Turdidae	9240	25.03.2018	08:47:38	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.216089	13.088158	Exakte Lokalisierung	36		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205677	371	Blaumeise	Cyanistes caeruleus	Vögel	Paridae	7660	25.03.2018	08:48:04	0	00:00	00:00	0		663240	Körzin [3744_4_46s]	Beelitz (BB, PM)	PM	Brandenburg	52.216049	13.088122	Exakte Lokalisierung	36		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205678	337	Buntspecht	Dendrocopos major	Vögel	Picidae	7260	25.03.2018	08:56:46	0	00:00	00:00	0		587814	Stangenhagen [3744_4_56n]	Beelitz (BB, PM)	PM	Brandenburg	52.213067	13.091552	Exakte Lokalisierung	35		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205679	518	Buchfink	Fringilla coelebs	Vögel	Fringillidae	10010	25.03.2018	08:54:42	0	00:00	00:00	0		587814	Stangenhagen [3744_4_56n]	Beelitz (BB, PM)	PM	Brandenburg	52.213067	13.091552	Exakte Lokalisierung	35		1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205680	380	Kleiber	Sitta europaea	Vögel	Sittidae	8660	25.03.2018	09:01:50	0	00:00	00:00	0		587814	Stangenhagen [3744_4_56n]	Beelitz (BB, PM)	PM	Brandenburg	52.210357	13.09624	Exakte Lokalisierung	36		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205681	408	Amsel	Turdus merula	Vögel	Turdidae	8900	25.03.2018	08:57:50	0	00:00	00:00	0		587814	Stangenhagen [3744_4_56n]	Beelitz (BB, PM)	PM	Brandenburg	52.213067	13.091552	Exakte Lokalisierung	35		1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205682	500	Stieglitz (Distelfink)	Carduelis carduelis	Vögel	Fringillidae	10160	25.03.2018	09:08:26	0	00:00	00:00	0		587814	Stangenhagen [3744_4_56n]	Beelitz (BB, PM)	PM	Brandenburg	52.208025	13.09513	Exakte Lokalisierung	35	>	4			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205683	472	Bachstelze	Motacilla alba	Vögel	Motacillidae	9950	25.03.2018	09:20:04	0	00:00	00:00	0		780737	Dr.-Lothar-Kalbe-Beobachtungsturm	Trebbin (BB, TF)	TF	Brandenburg	52.203083	13.092724	Exakte Lokalisierung	33		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205684	169	Fischadler	Pandion haliaetus	Vögel	Pandionidae	4050	25.03.2018	09:25:28	0	00:00	00:00	0		768654	Schwanensee	Trebbin (BB, TF)	TF	Brandenburg	52.199296	13.094337	Exakte Lokalisierung	31		2		B3	0		0		0		Nein	Ja						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205685	33	Silberreiher	Ardea alba	Vögel	Ardeidae	3910	25.03.2018	09:22:36	0	00:00	00:00	0		780737	Dr.-Lothar-Kalbe-Beobachtungsturm	Trebbin (BB, TF)	TF	Brandenburg	52.203083	13.092724	Exakte Lokalisierung	33		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205686	126	Schellente	Bucephala clangula	Vögel	Anatidae	1670	25.03.2018	09:28:58	0	00:00	00:00	0		768654	Schwanensee	Trebbin (BB, TF)	TF	Brandenburg	52.199296	13.094337	Exakte Lokalisierung	31	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205687	282	Lachmöwe	Chroicocephalus ridibundus	Vögel	Laridae	5990	25.03.2018	09:28:50	0	00:00	00:00	0		768654	Schwanensee	Trebbin (BB, TF)	TF	Brandenburg	52.199296	13.094337	Exakte Lokalisierung	31		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205688	29	Graureiher	Ardea cinerea	Vögel	Ardeidae	3920	25.03.2018	09:29:18	0	00:00	00:00	0		768654	Schwanensee	Trebbin (BB, TF)	TF	Brandenburg	52.199296	13.094337	Exakte Lokalisierung	31	>	3			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205689	382	Gartenbaumläufer	Certhia brachydactyla	Vögel	Certhiidae	8680	25.03.2018	09:47:24	0	00:00	00:00	0		780737	Dr.-Lothar-Kalbe-Beobachtungsturm	Trebbin (BB, TF)	TF	Brandenburg	52.203837	13.095622	Exakte Lokalisierung	33		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31205690	24	Kormoran	Phalacrocorax carbo	Vögel	Phalacrocoracidae	3680	25.03.2018	09:30:16	0	00:00	00:00	0		768654	Schwanensee	Trebbin (BB, TF)	TF	Brandenburg	52.198817	13.092632	Exakte Lokalisierung	34	>	12			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	25.03.2018 11:49	25.03.2018 11:49
31269994	202	Teichhuhn	Gallinula chloropus	Vögel	Rallidae	4800	26.03.2018	17:50:40	0	00:00	00:00	0		663572	Teltow Nordwest (Kanal) [3545_3_55s]	Teltow (BB, PM)	PM	Brandenburg	52.399185	13.232179	Exakte Lokalisierung	38		2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	26.03.2018 21:53	26.03.2018 21:53
31350849	312	Türkentaube	Streptopelia decaocto	Vögel	Columbidae	6630	30.03.2018	12:19:22	0	00:00	00:00	0		113467	Sputendorf / Rieselfelder Schenkenhorst SO [3645_3_34s]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.339702	13.225252	Exakte Lokalisierung	46		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350851	357	Kolkrabe	Corvus corax	Vögel	Corvidae	7630	30.03.2018	12:23:36	0	00:00	00:00	0		113462	Rieselfelder Schenkenhorst NO [3645_3_34n]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.341241	13.226124	Exakte Lokalisierung	51		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350852	370	Kohlmeise	Parus major	Vögel	Paridae	7680	30.03.2018	12:25:40	0	00:00	00:00	0		113462	Rieselfelder Schenkenhorst NO [3645_3_34n]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.341241	13.226124	Exakte Lokalisierung	51		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350853	337	Buntspecht	Dendrocopos major	Vögel	Picidae	7260	30.03.2018	12:25:14	0	00:00	00:00	0		113462	Rieselfelder Schenkenhorst NO [3645_3_34n]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.341241	13.226124	Exakte Lokalisierung	51		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350854	363	Elster	Pica pica	Vögel	Corvidae	7500	30.03.2018	12:19:36	0	00:00	00:00	0		113467	Sputendorf / Rieselfelder Schenkenhorst SO [3645_3_34s]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.339702	13.225252	Exakte Lokalisierung	46		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350855	336	Schwarzspecht	Dryocopus martius	Vögel	Picidae	7240	30.03.2018	12:30:24	0	00:00	00:00	0		113462	Rieselfelder Schenkenhorst NO [3645_3_34n]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.343507	13.226857	Exakte Lokalisierung	45		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350856	366	Eichelhäher	Garrulus glandarius	Vögel	Corvidae	7510	30.03.2018	13:13:48	0	00:00	00:00	0		113457	Rieselfelder Schenkenhorst NO [3645_1_24s]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.351328	13.230814	Exakte Lokalisierung	50	>	4			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31350857	518	Buchfink	Fringilla coelebs	Vögel	Fringillidae	10010	30.03.2018	13:10:34	0	00:00	00:00	0		113457	Rieselfelder Schenkenhorst NO [3645_1_24s]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.351328	13.230814	Exakte Lokalisierung	50	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 14:46	30.03.2018 14:46
31365310	329	Eisvogel	Alcedo atthis	Vögel	Alcedinidae	7160	30.03.2018	18:27:00	0	00:00	00:00	0		663572	Teltow Nordwest (Kanal) [3545_3_55s]	Teltow (BB, PM)	PM	Brandenburg	52.39945	13.233524	Exakte Lokalisierung	37		1			0		0		0		Nein	Nein		(1x fliegend)				Nein	Nein	Nein	-	0	-	0		Nein	Nein	30.03.2018 19:11	30.03.2018 19:11
31456090	474	Gebirgsstelze (Bergstelze)	Motacilla cinerea	Vögel	Motacillidae	9945	02.04.2018	15:24:46	0	00:00	00:00	0		113508	Stahnsdorf / Schleuse Kleinmachnow [3645_1_03n]	Stahnsdorf (BB, PM)	PM	Brandenburg	52.395336	13.201454	Exakte Lokalisierung	30		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	02.04.2018 16:40	02.04.2018 16:40
31456091	519	Bergfink	Fringilla montifringilla	Vögel	Fringillidae	10020	02.04.2018	16:18:32	0	00:00	00:00	0		663556	Kleinmachnow [3545_3_53s]	Kleinmachnow (BB, PM)	PM	Brandenburg	52.40145	13.208767	Exakte Lokalisierung	44	>	1	1x weibchenfarbig		0		0		0		Nein	Nein		unter Buchfinken				Nein	Nein	Nein	-	0	-	0		Nein	Nein	02.04.2018 16:40	02.04.2018 16:40
31520364	348	Heidelerche	Lullula arborea	Vögel	Alaudidae	7860	04.04.2018	07:35:50	0	00:00	00:00	0		587821	Neschholz [3842_1_22n]	Belzig (BB, PM)	PM	Brandenburg	52.164954	12.690615	Exakte Lokalisierung	55		1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520365	472	Bachstelze	Motacilla alba	Vögel	Motacillidae	9950	04.04.2018	07:16:52	0	00:00	00:00	0		587821	Neschholz [3842_1_22n]	Belzig (BB, PM)	PM	Brandenburg	52.164637	12.685065	Exakte Lokalisierung	54		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520366	310	Ringeltaube	Columba palumbus	Vögel	Columbidae	6610	04.04.2018	07:17:02	0	00:00	00:00	0		587821	Neschholz [3842_1_22n]	Belzig (BB, PM)	PM	Brandenburg	52.164637	12.685065	Exakte Lokalisierung	54		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520367	414	Singdrossel	Turdus philomelos	Vögel	Turdidae	9010	04.04.2018	07:58:00	0	00:00	00:00	0		663291	Baitz [3842_1_12s]	Belzig (BB, PM)	PM	Brandenburg	52.170507	12.685055	Exakte Lokalisierung	58	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520368	520	Grauammer	Emberiza calandra	Vögel	Emberizidae	10310	04.04.2018	08:18:56	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177161	12.691513	Exakte Lokalisierung	56		1	1x Männchen	A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520369	491	Star	Sturnus vulgaris	Vögel	Sturnidae	8730	04.04.2018	07:49:36	0	00:00	00:00	0		663291	Baitz [3842_1_12s]	Belzig (BB, PM)	PM	Brandenburg	52.168358	12.687593	Exakte Lokalisierung	54	>	5			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520370	521	Goldammer	Emberiza citrinella	Vögel	Emberizidae	10320	04.04.2018	08:21:20	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177161	12.691513	Exakte Lokalisierung	56		1	1x Männchen	A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520371	446	Zilpzalp	Phylloscopus collybita	Vögel	Sylviidae	8080	04.04.2018	08:37:20	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177483	12.694824	Exakte Lokalisierung	54		1	1x Männchen	A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520372	337	Buntspecht	Dendrocopos major	Vögel	Picidae	7260	04.04.2018	08:38:26	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177483	12.694824	Exakte Lokalisierung	54		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520373	386	Rotkehlchen	Erithacus rubecula	Vögel	Turdidae	9240	04.04.2018	08:40:28	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177824	12.695473	Exakte Lokalisierung	51		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520374	349	Feldlerche	Alauda arvensis	Vögel	Alaudidae	7870	04.04.2018	08:46:30	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177824	12.695473	Exakte Lokalisierung	51	×	1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520375	412	Wacholderdrossel	Turdus pilaris	Vögel	Turdidae	9000	04.04.2018	08:50:06	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.178792	12.695162	Exakte Lokalisierung	44	>	75			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520376	382	Gartenbaumläufer	Certhia brachydactyla	Vögel	Certhiidae	8680	04.04.2018	08:56:48	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.178792	12.695162	Exakte Lokalisierung	44		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520377	357	Kolkrabe	Corvus corax	Vögel	Corvidae	7630	04.04.2018	08:46:18	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.177824	12.695473	Exakte Lokalisierung	51		2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520378	166	Rohrweihe	Circus aeruginosus	Vögel	Accipitridae	4310	04.04.2018	09:11:40	0	00:00	00:00	0		667281	Belziger Landschaftswiesen [3842_1_12n]	Brück (BB, PM)	PM	Brandenburg	52.181874	12.694034	Exakte Lokalisierung	44		1	1x Männchen		0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520379	520	Grauammer	Emberiza calandra	Vögel	Emberizidae	10310	04.04.2018	09:20:34	0	00:00	00:00	0		667276	Belziger Landschaftswiesen [3842_1_02s]	Brück (BB, PM)	PM	Brandenburg	52.184698	12.69357	Exakte Lokalisierung	44		1	1x Männchen	A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520382	213	Kiebitz	Vanellus vanellus	Vögel	Charadriidae	4960	04.04.2018	09:28:56	0	00:00	00:00	0		667276	Belziger Landschaftswiesen [3842_1_02s]	Brück (BB, PM)	PM	Brandenburg	52.185207	12.693787	Exakte Lokalisierung	43	>	2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520383	150	Mäusebussard	Buteo buteo	Vögel	Accipitridae	4460	04.04.2018	09:32:22	0	00:00	00:00	0		667276	Belziger Landschaftswiesen [3842_1_02s]	Brück (BB, PM)	PM	Brandenburg	52.189661	12.697276	Exakte Lokalisierung	43		1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520384	519	Bergfink	Fringilla montifringilla	Vögel	Fringillidae	10020	04.04.2018	12:05:06	0	00:00	00:00	0		667277	Belziger Landschaftswiesen [3842_1_03s]	Brück (BB, PM)	PM	Brandenburg	52.18946	12.709385	Exakte Lokalisierung	47	>	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520385	385	Zaunkönig	Troglodytes troglodytes	Vögel	Troglodytidae	8700	04.04.2018	10:25:02	0	00:00	00:00	0		667282	Belziger Landschaftswiesen NW Trebitz [3842_1_13n]	Brück (BB, PM)	PM	Brandenburg	52.177484	12.704562	Exakte Lokalisierung	51	×	1		A2	0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520386	336	Schwarzspecht	Dryocopus martius	Vögel	Picidae	7240	04.04.2018	12:19:28	0	00:00	00:00	0		667273	Belziger Landschaftswiesen [3842_1_03n]	Brück (BB, PM)	PM	Brandenburg	52.192578	12.704953	Exakte Lokalisierung	43		1			0		0		0		Nein	Nein		(1x fliegend)				Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520387	495	Feldsperling	Passer montanus	Vögel	Passeridae	9550	04.04.2018	12:25:30	0	00:00	00:00	0		667273	Belziger Landschaftswiesen [3842_1_03n]	Brück (BB, PM)	PM	Brandenburg	52.194561	12.706131	Exakte Lokalisierung	44	×	1			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520388	394	Hausrotschwanz	Phoenicurus ochruros	Vögel	Turdidae	9330	04.04.2018	12:26:48	0	00:00	00:00	0		667273	Belziger Landschaftswiesen [3842_1_03n]	Brück (BB, PM)	PM	Brandenburg	52.194561	12.706131	Exakte Lokalisierung	44		1	1x Männchen		0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
31520389	500	Stieglitz (Distelfink)	Carduelis carduelis	Vögel	Fringillidae	10160	04.04.2018	14:31:10	0	00:00	00:00	0		667321	Brück Bahnhof [3842_2_06s]	Brück (BB, PM)	PM	Brandenburg	52.187847	12.753757	Exakte Lokalisierung	49	>	2			0		0		0		Nein	Nein						Nein	Nein	Nein	-	0	-	0		Nein	Nein	04.04.2018 14:44	04.04.2018 14:44
